application_id,customer_id,credit_score,ltv_ratio,loan_amount,tier,interest_rate,origination_date
23318,7125,753,0.8668,784822.59,A,14.63,2023-02-22
23319,5782,714,0.8406,767143.86,B,7.71,2022-10-09
23320,3237,719,0.5369,753188.29,A,13.75,2023-11-17
23321,5899,634,0.7158,333303.48,B,5.26,2022-09-22
23322,8236,831,0.6358,28229.97,B,8.84,2022-06-12
23323,8681,759,0.7925,824221.79,A,6.97,2022-10-27
23324,4277,592,0.9326,927878.98,A,11.34,2023-05-12
23325,11341,783,0.7838,578371.84,C,12.96,2023-07-09
23326,4724,642,0.8356,129278.51,A,3.04,2022-01-10
23327,9149,653,0.6792,166370.4,A,3.46,2023-11-27
23328,10307,734,0.5147,858203.19,A,9.85,2022-10-30
23329,5645,586,0.6881,666295.69,A,9.36,2022-02-15
23330,1116,732,0.7299,253598.05,C,9.92,2023-08-11
23331,1782,623,0.7217,194631.89,B,4.13,2022-04-23
23332,11019,615,0.6051,299170.47,C,7.29,2022-09-30
23333,8843,676,0.7137,314908.98,C,3.17,2023-12-11
23334,1877,744,0.8231,819217.49,A,14.28,2023-09-16
23335,5364,813,0.6402,898199.29,A,6.67,2023-07-29
23336,8533,682,0.7853,259150.72,B,4.3,2022-11-11
23337,11143,586,0.569,200026.43,A,11.13,2023-09-06
23338,3376,673,0.6251,557447.23,D,4.68,2023-11-26
23339,10638,700,0.8978,571826.94,D,3.49,2023-01-29
23340,2751,616,0.782,234611.55,A,6.56,2022-09-28
23341,10337,600,0.5386,819908.87,A,14.0,2023-03-11
23342,9547,677,0.6191,920859.65,C,11.12,2023-12-30
23343,3277,600,0.9473,90559.16,A,3.06,2022-06-24
23344,449,811,0.6215,761835.48,A,14.32,2022-04-29
23345,5538,651,0.7612,506489.2,B,13.68,2022-12-13
23346,4173,631,0.7477,203663.93,A,5.17,2023-09-12
23347,8990,801,0.6811,434953.38,A,9.1,2023-05-18
23348,3497,746,0.5152,511094.81,B,14.18,2023-11-11
23349,2183,784,0.628,590066.64,C,10.91,2023-10-23
23350,3327,717,0.929,43419.67,A,3.09,2022-06-26
23351,8838,615,0.5086,699620.07,A,4.87,2022-11-27
23352,720,674,0.8221,513561.54,A,3.1,2022-05-24
23353,1523,595,0.9017,643419.86,B,11.79,2022-08-02
23354,6757,816,0.8431,851374.82,B,11.42,2022-10-27
23355,6628,743,0.6455,569885.19,B,7.25,2022-04-08
23356,1070,669,0.7342,896571.57,A,5.22,2022-08-22
23357,5563,687,0.8904,795129.92,B,14.99,2022-10-04
23358,7750,663,0.939,633384.76,D,9.71,2023-07-16
23359,4888,834,0.5437,585632.77,C,8.66,2023-08-20
23360,4675,744,0.556,437854.3,A,12.61,2023-09-19
23361,11268,779,0.9301,880900.72,A,10.09,2022-02-05
23362,12000,736,0.8927,419342.75,B,4.87,2022-08-02
23363,11554,610,0.595,30566.18,A,5.8,2023-05-30
23364,2157,645,0.9365,43416.94,A,12.92,2023-05-03
23365,7945,668,0.5941,926302.02,B,8.88,2023-05-22
23366,10506,838,0.5398,127615.95,B,5.11,2022-04-18
23367,11698,832,0.8068,789058.76,C,14.47,2023-02-22
23368,4140,813,0.7429,851448.9,D,12.57,2022-10-06
23369,5630,686,0.6078,555772.25,C,12.84,2022-06-09
23370,7088,648,0.9177,841553.88,B,13.8,2022-12-06
23371,5079,780,0.6819,115297.52,C,6.9,2022-09-22
23372,6406,632,0.6813,999048.65,C,5.59,2022-01-26
23373,6872,820,0.7843,601261.04,D,5.28,2023-03-07
23374,633,754,0.6039,854441.14,A,11.36,2022-10-14
23375,2200,621,0.7641,280501.03,A,5.84,2022-01-28
23376,11256,839,0.6638,318138.53,A,9.54,2022-09-18
23377,5354,789,0.8128,162041.55,D,13.69,2022-01-16
23378,2911,621,0.6115,719463.65,B,3.32,2023-11-29
23379,623,749,0.5835,33370.35,A,4.49,2022-12-16
23380,6074,838,0.6124,117057.54,D,8.1,2022-01-16
23381,361,783,0.9212,181230.2,B,14.19,2023-06-18
23382,10560,742,0.8822,694110.2,A,8.68,2023-11-26
23383,6366,684,0.873,657876.1,B,8.99,2023-11-05
23384,8402,757,0.8513,625291.48,C,3.59,2023-03-07
23385,11660,770,0.7866,418356.96,A,9.79,2023-05-10
23386,9123,703,0.5443,935184.21,B,14.99,2022-03-12
23387,3944,777,0.6461,963334.08,C,10.82,2022-07-31
23388,4870,678,0.7528,375964.66,C,14.54,2022-03-09
23389,8129,585,0.5476,530987.15,B,14.11,2023-09-24
23390,878,846,0.5136,697451.18,A,13.01,2022-09-26
23391,4796,622,0.542,275249.93,C,5.58,2022-12-24
23392,7792,720,0.5486,765289.1,A,8.62,2023-12-02
23393,10692,848,0.5493,771818.72,B,10.08,2022-11-24
23394,2524,618,0.5856,505867.0,A,11.2,2022-04-23
23395,6271,741,0.7246,421518.62,A,9.72,2023-01-14
23396,8584,774,0.6285,644493.85,A,9.92,2023-08-01
23397,12095,683,0.8871,26158.28,C,5.9,2022-12-07
23398,6624,824,0.8943,857268.51,A,5.19,2022-07-24
23399,5089,644,0.9141,865934.19,B,5.48,2023-01-25
23400,7565,780,0.712,510134.17,B,6.43,2022-09-19
23401,7067,821,0.8483,26495.58,B,5.6,2023-10-24
23402,6546,586,0.7659,377705.02,B,7.15,2023-10-17
23403,2322,798,0.565,460574.82,C,10.56,2022-12-24
23404,8150,582,0.7861,842142.6,D,11.62,2023-06-17
23405,8126,601,0.8767,43921.66,B,8.72,2023-04-30
23406,12174,673,0.6566,512796.5,A,5.29,2023-04-01
23407,8331,650,0.836,464937.23,D,10.62,2022-03-15
23408,8295,801,0.8485,229480.46,A,13.63,2022-09-29
23409,5334,592,0.7896,250984.88,D,11.75,2022-09-24
23410,8676,584,0.8975,585104.85,B,4.09,2022-09-18
23411,7859,601,0.5652,969014.09,C,4.82,2023-08-19
23412,4320,616,0.8795,795002.68,A,9.81,2023-04-16
23413,5390,610,0.7748,505135.8,B,11.17,2023-11-01
23414,12266,641,0.885,578344.11,A,6.34,2023-11-28
23415,1849,800,0.7397,578407.96,D,5.45,2022-03-06
23416,10077,660,0.6476,704482.89,A,7.7,2022-01-26
23417,3206,812,0.9037,343945.22,A,5.24,2022-01-19
23418,2162,585,0.8948,679310.18,B,9.08,2023-02-27
23419,1465,684,0.6205,261799.09,A,3.89,2023-01-08
23420,644,741,0.8348,804922.55,A,12.48,2022-01-04
23421,11629,631,0.5411,940952.37,A,11.94,2023-07-07
23422,5352,737,0.5387,565345.0,A,5.28,2022-07-10
23423,4554,592,0.7301,80745.96,C,11.67,2023-11-06
23424,6519,765,0.5161,714701.16,A,7.78,2022-03-09
23425,5724,801,0.6952,928186.52,A,8.73,2023-09-23
23426,7947,820,0.8558,944788.97,B,7.52,2023-01-29
23427,611,727,0.9003,911667.51,B,13.93,2023-07-12
23428,4303,634,0.6147,567757.03,D,10.91,2022-10-29
23429,1544,638,0.5346,918908.47,A,6.74,2022-10-22
23430,11732,777,0.7838,275347.0,B,12.23,2022-02-26
23431,1467,677,0.6192,152419.36,D,7.37,2022-02-06
23432,9109,735,0.5106,481831.87,B,3.84,2023-11-02
23433,6237,829,0.559,40577.99,B,7.07,2023-11-04
23434,1182,759,0.9223,86486.75,C,3.4,2023-05-15
23435,2147,653,0.8938,605360.52,A,4.45,2022-07-22
23436,2273,640,0.8733,706978.92,B,3.56,2022-03-17
23437,9044,624,0.6528,147312.4,B,7.65,2022-11-25
23438,4537,714,0.8215,347928.98,A,14.74,2022-03-12
23439,720,789,0.9307,809723.08,C,13.44,2023-12-25
23440,4681,665,0.7554,208940.5,B,13.02,2022-01-02
23441,10207,849,0.6499,891682.22,A,3.05,2022-10-15
23442,3473,843,0.8597,565958.58,A,6.35,2023-01-23
23443,3643,847,0.6937,597404.34,A,5.48,2022-09-27
23444,12063,804,0.7598,158533.02,C,12.59,2022-04-17
23445,64,795,0.7435,71031.41,D,3.47,2022-11-24
23446,560,810,0.5978,369111.73,A,11.95,2022-11-10
23447,7447,769,0.5003,103867.26,A,10.18,2023-06-15
23448,1734,721,0.9495,108783.63,A,5.16,2023-09-11
23449,8862,756,0.6876,949421.47,C,10.76,2023-04-29
23450,3895,630,0.6277,77318.33,C,6.4,2022-08-16
23451,1543,769,0.8446,445015.21,A,4.82,2023-07-08
23452,9464,584,0.7666,758482.06,A,7.26,2022-01-26
23453,2416,790,0.8962,291757.23,C,14.08,2023-04-16
23454,10984,774,0.8515,502837.22,A,10.41,2022-03-24
23455,6091,580,0.6268,366423.77,A,9.73,2022-12-08
23456,5218,683,0.7665,716230.17,A,11.77,2022-05-03
23457,5388,680,0.7262,613705.34,B,8.03,2023-10-19
23458,5180,707,0.9298,315787.75,A,9.91,2022-12-20
23459,8188,828,0.6078,635348.82,A,6.03,2023-02-19
23460,6644,848,0.6277,13055.78,C,8.74,2022-10-31
23461,7661,617,0.9142,674306.24,B,12.29,2023-03-23
23462,11247,829,0.706,783906.64,C,11.71,2022-12-17
23463,2459,800,0.7058,16814.46,A,12.64,2023-05-06
23464,11258,642,0.8907,664060.69,D,10.05,2023-08-31
23465,9356,832,0.6332,554258.91,A,13.13,2022-07-30
23466,6029,844,0.8136,290048.86,B,4.37,2022-10-10
23467,5448,743,0.8247,205991.78,B,14.07,2023-04-12
23468,4560,602,0.6991,957868.04,C,4.52,2023-12-22
23469,2750,658,0.6503,486788.39,B,10.86,2023-08-11
23470,1949,697,0.836,463368.98,A,10.5,2023-06-30
23471,6307,764,0.6152,848140.89,A,11.71,2023-01-16
23472,8252,638,0.8687,388886.76,A,6.42,2022-05-06
23473,8093,831,0.6874,807640.13,A,10.89,2022-10-20
23474,11295,668,0.5083,571860.46,A,3.63,2022-12-18
23475,8525,808,0.7562,218681.54,A,7.19,2023-07-02
23476,12364,817,0.5875,357247.56,C,11.18,2023-08-15
23477,190,623,0.71,32778.22,C,8.45,2022-03-15
23478,11753,659,0.8638,445530.4,B,14.96,2022-09-05
23479,6009,753,0.5855,937274.96,D,8.82,2023-07-12
23480,7483,720,0.5937,635636.5,B,11.08,2022-03-21
23481,296,616,0.7132,582139.46,B,12.57,2023-08-26
23482,10741,593,0.7144,870964.5,D,13.52,2022-12-24
23483,8369,701,0.7042,130977.59,A,9.91,2022-08-16
23484,8169,817,0.8125,798447.99,B,12.07,2022-08-02
23485,800,634,0.6211,700597.35,B,13.19,2022-11-25
23486,8998,601,0.6172,534170.96,B,4.81,2023-06-04
23487,7004,782,0.5101,391288.38,A,6.03,2022-02-08
23488,9935,594,0.6718,45106.66,D,3.27,2022-11-28
23489,8407,609,0.5881,621840.51,C,10.64,2023-08-11
23490,10072,608,0.7662,573612.47,D,9.94,2022-11-01
23491,2701,831,0.5815,291877.79,A,12.99,2022-12-05
23492,8789,739,0.9025,281810.44,C,8.58,2022-11-29
23493,9910,696,0.8821,364041.94,B,10.1,2022-12-13
23494,9548,737,0.8443,439058.7,D,12.94,2023-10-28
23495,12416,687,0.8638,740719.3,B,3.47,2022-10-10
23496,9485,694,0.9318,517196.1,A,4.29,2023-03-31
23497,10791,755,0.6439,158739.82,B,6.65,2022-07-21
23498,5874,810,0.9409,892493.94,B,5.79,2022-09-11
23499,11630,829,0.9007,484424.81,B,5.09,2022-10-12
23500,4715,635,0.6629,898304.19,B,3.34,2023-07-26
23501,6492,769,0.8888,616873.92,A,14.81,2023-10-28
23502,8334,600,0.9038,573477.29,C,11.06,2023-10-02
23503,11409,744,0.5162,340863.38,B,11.06,2022-02-17
23504,2840,647,0.8942,971540.85,A,11.72,2022-07-27
23505,3514,846,0.695,983446.59,A,14.41,2022-04-06
23506,10943,797,0.8651,369214.94,C,8.69,2023-12-03
23507,9907,675,0.55,791657.94,B,10.99,2022-08-05
23508,1136,767,0.5775,277236.58,B,13.61,2023-08-09
23509,6358,787,0.9404,617658.84,A,8.51,2022-11-01
23510,11914,653,0.6873,674160.22,A,9.83,2022-11-24
23511,10102,741,0.8593,984563.97,C,5.54,2022-04-13
23512,2248,740,0.8376,295345.28,A,9.66,2023-12-12
23513,6549,639,0.8537,708875.96,A,10.77,2022-06-01
23514,4517,605,0.8441,253024.4,B,4.41,2022-03-25
23515,4103,604,0.9113,45757.53,C,9.45,2023-09-10
23516,1549,837,0.7667,292168.13,A,5.33,2022-08-21
23517,10832,582,0.6915,788551.14,A,12.01,2022-12-16
23518,6533,836,0.9164,937545.52,A,13.71,2023-07-21
23519,4512,827,0.6606,35868.04,A,14.93,2022-11-11
23520,2832,623,0.7838,120945.65,A,3.41,2022-11-01
23521,9199,612,0.8848,376124.38,A,9.61,2022-12-25
23522,11414,691,0.9122,457989.54,C,9.9,2023-01-09
23523,3063,622,0.9272,928856.6,B,13.55,2022-05-23
23524,7976,623,0.797,30634.18,A,9.83,2023-07-27
23525,3053,666,0.8241,850512.14,A,4.35,2023-04-04
23526,10512,809,0.7239,519316.23,D,11.16,2022-01-26
23527,7211,662,0.6282,222598.43,A,7.53,2023-05-21
23528,3540,783,0.5073,204150.37,A,3.09,2022-07-13
23529,10559,709,0.5999,59483.73,A,13.92,2023-04-19
23530,527,717,0.941,253699.8,A,8.84,2022-05-29
23531,2808,662,0.8629,974836.12,C,12.21,2023-02-02
23532,9388,754,0.7156,799990.02,C,12.58,2023-01-27
23533,1754,715,0.6546,962771.95,A,9.51,2022-06-18
23534,9865,686,0.529,163679.94,A,9.74,2022-06-05
23535,6883,730,0.5046,553664.68,C,5.4,2022-12-15
23536,10221,688,0.8398,932792.13,A,10.47,2022-08-15
23537,1655,801,0.9435,663545.34,B,3.12,2023-10-21
23538,4842,826,0.6142,29826.49,D,3.63,2023-12-15
23539,4042,616,0.6235,78978.18,B,12.4,2023-08-20
23540,5025,847,0.9206,427636.01,B,6.31,2022-07-18
23541,9040,653,0.7709,390499.24,D,7.6,2022-04-05
23542,9060,694,0.5782,890795.98,B,12.93,2023-06-19
23543,8966,660,0.5206,782455.03,B,9.88,2022-07-13
23544,8735,772,0.7536,140831.13,B,11.37,2022-07-09
23545,4418,793,0.7037,98603.18,C,7.54,2023-04-07
23546,8978,594,0.6944,868254.48,A,14.87,2022-02-25
23547,11498,663,0.9362,455260.95,A,8.15,2023-07-19
23548,4636,845,0.6183,177609.73,B,13.04,2022-04-21
23549,2884,733,0.7196,899603.76,C,6.83,2023-01-01
23550,5885,832,0.596,723165.96,B,12.26,2023-09-04
23551,449,711,0.6448,172291.96,A,4.15,2022-09-28
23552,3311,778,0.8447,610212.28,A,14.95,2023-09-02
23553,4586,662,0.5888,474591.62,D,12.86,2023-09-22
23554,10098,705,0.8044,263692.3,D,5.94,2023-08-10
23555,8109,793,0.5583,595160.94,A,6.48,2023-06-25
23556,4410,794,0.5858,445801.65,D,7.0,2022-02-12
23557,7874,817,0.5104,566035.14,B,7.74,2023-02-20
23558,11444,667,0.7837,300102.13,A,7.09,2023-01-21
23559,6052,692,0.9456,727960.92,A,4.99,2023-03-02
23560,8577,684,0.7954,432366.59,D,13.75,2022-09-06
23561,295,642,0.9155,814990.85,A,6.85,2022-10-18
23562,1239,818,0.7369,612009.25,A,7.39,2023-11-17
23563,8042,605,0.8061,251017.38,C,7.21,2023-11-10
23564,2817,707,0.9165,347401.02,A,11.45,2023-08-15
23565,1099,580,0.5388,293764.96,B,4.57,2023-07-17
23566,1738,673,0.7688,365710.45,B,5.85,2022-06-22
23567,2190,591,0.759,179782.98,B,6.41,2023-07-03
23568,2766,745,0.5149,480846.33,B,10.92,2022-08-04
23569,1223,646,0.5703,58616.69,A,8.9,2023-01-11
23570,11435,746,0.7486,354474.32,B,3.75,2023-01-11
23571,6550,833,0.724,432640.07,A,14.62,2023-07-16
23572,12092,832,0.6547,766381.65,B,4.28,2023-07-15
23573,411,825,0.814,863806.96,C,9.18,2023-06-06
23574,11192,638,0.6621,775202.44,A,5.3,2023-04-07
23575,2946,723,0.846,91119.86,C,9.9,2023-04-29
23576,8103,788,0.8642,665263.7,A,9.77,2022-08-08
23577,4787,805,0.7901,853809.68,C,10.2,2023-06-09
23578,9070,670,0.6255,533614.06,A,14.6,2023-01-21
23579,787,690,0.8612,936139.82,A,9.83,2023-06-20
23580,2110,819,0.6133,884800.44,C,6.67,2023-08-01
23581,5447,659,0.6364,879332.63,A,3.44,2022-09-21
23582,5836,783,0.774,964411.34,C,8.18,2023-03-27
23583,1987,817,0.8101,767712.41,C,12.95,2023-09-18
23584,8127,763,0.6671,689044.5,B,5.65,2023-10-05
23585,9071,791,0.7661,755247.33,A,13.61,2023-11-13
23586,7301,830,0.6116,364378.2,C,7.83,2022-08-23
23587,9800,806,0.8577,18261.84,A,8.92,2022-08-14
23588,5710,746,0.9465,53490.88,C,9.28,2022-05-05
23589,2404,610,0.8143,854154.81,C,11.06,2023-01-13
23590,8263,730,0.6437,415911.56,A,7.33,2023-02-02
23591,10503,741,0.6569,368789.36,A,10.8,2023-07-17
23592,4402,675,0.5137,616585.18,B,3.28,2023-03-17
23593,6702,603,0.7911,148576.02,A,4.33,2022-08-02
23594,3296,697,0.77,548509.52,B,13.92,2023-08-08
23595,8954,666,0.9296,837313.88,A,7.82,2022-01-17
23596,2122,629,0.681,431191.48,A,3.6,2022-05-03
23597,3583,691,0.9198,522807.62,B,4.32,2023-02-27
23598,4198,715,0.8421,172833.87,A,5.99,2022-06-12
23599,9822,582,0.6296,739553.58,B,3.44,2023-11-01
23600,5701,741,0.5074,566318.64,A,10.67,2022-06-18
23601,7233,656,0.827,556370.77,B,8.92,2022-08-08
23602,4289,764,0.7234,233369.03,B,13.5,2023-09-20
23603,1086,637,0.9328,918132.2,A,11.46,2023-10-15
23604,10650,742,0.5099,350968.05,B,5.38,2023-12-03
23605,11459,600,0.7349,961588.3,A,5.2,2022-04-23
23606,8646,644,0.855,348292.82,C,11.84,2022-08-03
23607,2622,645,0.8554,901308.53,A,8.06,2023-01-06
23608,8811,754,0.8024,562934.85,A,9.57,2022-12-03
23609,8829,744,0.6775,73448.25,B,14.23,2022-04-17
23610,2349,661,0.5303,954780.54,B,3.4,2022-03-03
23611,4875,725,0.6358,339253.61,D,12.3,2022-09-06
23612,3037,783,0.793,815849.81,C,5.45,2022-09-23
23613,10442,743,0.847,570047.28,A,12.6,2022-04-29
23614,10914,683,0.8678,251809.25,C,9.59,2022-11-18
23615,2350,709,0.8483,148860.89,A,7.19,2022-09-05
23616,5744,663,0.6457,242127.69,A,9.24,2023-03-28
23617,4433,699,0.8123,549517.11,A,7.15,2022-08-22
23618,6176,838,0.9361,513015.5,D,3.42,2023-11-14
23619,10187,683,0.5614,277247.09,A,9.91,2023-01-06
23620,7266,613,0.8291,165558.41,B,10.41,2023-01-03
23621,6104,753,0.6845,357158.29,D,7.15,2022-02-13
23622,11013,811,0.6012,167381.93,B,3.36,2023-05-04
23623,7359,764,0.644,511122.58,A,6.39,2023-12-02
23624,9264,597,0.5749,439171.62,B,13.98,2023-10-10
23625,2032,810,0.8669,454346.09,A,4.15,2022-11-08
23626,1250,714,0.6744,268621.51,C,4.91,2023-10-18
23627,9488,624,0.9219,102422.08,C,13.47,2022-12-19
23628,6809,691,0.9349,590390.51,A,6.32,2023-06-26
23629,3557,662,0.9346,974256.34,C,5.84,2022-04-14
23630,8520,618,0.5701,672154.02,C,6.39,2023-06-17
23631,8989,833,0.6559,889097.31,B,13.63,2022-12-11
23632,5300,724,0.6397,105408.51,D,5.02,2022-10-31
23633,11054,630,0.9152,70168.93,B,11.34,2022-11-01
23634,10986,646,0.5389,768414.35,B,13.42,2023-04-05
23635,3095,603,0.7649,460136.04,B,14.84,2023-01-27
23636,2978,701,0.7184,828641.47,B,14.71,2023-04-30
23637,963,628,0.9393,485975.17,A,13.7,2022-08-23
23638,5726,728,0.9335,83904.26,B,7.17,2023-04-03
23639,5490,764,0.6908,459229.47,B,11.59,2022-11-24
23640,1269,829,0.6986,669415.01,A,4.72,2022-02-01
23641,5280,724,0.673,521383.49,C,11.26,2023-10-16
23642,373,822,0.8551,224957.44,B,9.75,2022-03-10
23643,4381,728,0.5451,924885.24,B,14.67,2022-06-07
23644,10761,647,0.5523,668745.45,C,5.72,2023-05-18
23645,7618,803,0.8171,531224.81,C,5.73,2023-07-19
23646,11886,789,0.5075,480164.44,A,13.64,2022-05-02
23647,9797,771,0.802,616404.01,B,10.1,2022-07-25
23648,6280,703,0.5579,469937.36,B,10.97,2023-12-29
23649,96,629,0.8538,315350.85,A,7.17,2022-04-18
23650,4370,762,0.8328,394700.53,C,4.45,2022-03-19
23651,3942,826,0.582,200445.8,A,9.5,2022-05-05
23652,7022,667,0.8406,763741.8,A,9.62,2023-01-02
23653,9393,717,0.8556,808120.97,B,12.93,2023-03-17
23654,3945,617,0.9165,737127.92,A,13.56,2022-04-15
23655,5869,628,0.826,468583.72,C,8.84,2022-10-10
23656,5397,651,0.8904,222705.23,A,5.8,2023-10-30
23657,8042,837,0.7869,962985.32,A,11.25,2023-03-25
23658,132,623,0.7815,773055.75,B,10.84,2022-11-12
23659,11308,695,0.8039,778166.3,B,9.67,2022-01-14
23660,7291,728,0.6829,628218.56,A,8.92,2022-11-08
23661,9583,797,0.6029,289339.35,C,5.26,2022-11-12
23662,6517,650,0.686,191159.24,A,7.77,2022-10-22
23663,9342,740,0.767,120801.1,B,12.5,2023-01-24
23664,11703,706,0.8105,627090.94,B,9.28,2022-03-13
23665,5907,749,0.7055,187376.15,B,7.95,2022-02-23
23666,11840,596,0.6485,381316.59,B,8.45,2022-07-30
23667,808,818,0.6111,821479.36,A,13.86,2022-07-18
23668,51,755,0.5824,296993.7,A,10.67,2022-04-11
23669,11401,789,0.7144,273031.75,D,6.76,2022-04-22
23670,5278,636,0.8179,720161.04,C,5.17,2022-12-12
23671,56,768,0.8734,525498.73,A,12.24,2023-11-18
23672,3665,623,0.6554,566732.78,A,11.38,2023-06-03
23673,744,701,0.775,137610.17,D,8.94,2023-07-02
23674,6031,612,0.715,292889.93,C,10.01,2023-07-21
23675,8132,607,0.9348,375722.56,B,6.89,2022-10-26
23676,11069,730,0.8971,970271.95,B,5.67,2022-12-10
23677,80,642,0.897,51046.73,A,4.48,2023-06-06
23678,12133,586,0.7606,856712.41,A,6.52,2023-09-29
23679,2967,690,0.6966,133963.95,C,5.08,2023-10-25
23680,3729,709,0.7933,987862.35,B,8.76,2022-06-18
23681,4537,711,0.5718,201015.13,C,14.75,2022-06-18
23682,126,587,0.8973,296213.38,C,8.51,2022-04-10
23683,5814,608,0.6221,831151.8,B,3.03,2023-06-20
23684,8411,585,0.8721,364429.14,A,13.99,2023-04-18
23685,948,691,0.6343,651785.1,D,7.81,2022-04-23
23686,595,684,0.7349,588244.19,C,4.36,2023-11-18
23687,5031,786,0.8475,689426.95,A,8.32,2023-01-20
23688,141,619,0.6772,825144.24,C,11.6,2023-04-14
23689,11086,847,0.6611,306362.71,A,6.98,2023-10-07
23690,3056,625,0.8995,875084.2,B,10.2,2022-07-13
23691,9823,820,0.531,975314.02,A,4.6,2022-05-04
23692,9069,849,0.8787,675993.28,D,14.89,2023-06-05
23693,4206,734,0.9177,570443.24,A,9.37,2023-01-19
23694,5172,695,0.7534,983609.42,B,3.12,2022-12-23
23695,7783,616,0.8132,100719.78,A,11.45,2023-06-30
23696,2661,784,0.8877,390765.78,A,10.14,2022-12-10
23697,6857,828,0.696,243690.95,B,3.41,2022-04-07
23698,6090,689,0.8955,90912.4,C,3.81,2023-10-03
23699,11583,659,0.6675,866041.73,D,5.33,2022-02-10
23700,5319,655,0.6379,349575.86,A,4.75,2023-10-14
23701,10222,849,0.9424,146670.01,A,9.94,2022-01-02
23702,2553,677,0.514,389132.87,D,7.85,2022-05-02
23703,3612,655,0.6438,386010.06,A,4.35,2023-04-02
23704,8063,660,0.7063,134899.37,B,3.02,2022-06-19
23705,1041,642,0.6399,536919.7,B,8.32,2023-04-27
23706,8507,846,0.627,111128.96,C,14.52,2022-07-17
23707,7604,612,0.6668,210473.16,A,6.31,2023-01-20
23708,11652,619,0.6791,725874.92,A,5.28,2023-11-07
23709,4173,753,0.5322,310653.09,A,11.33,2023-07-04
23710,11218,839,0.8489,648682.95,A,12.13,2022-05-25
23711,2947,803,0.5757,218566.46,B,4.31,2022-07-06
23712,3237,802,0.5185,533869.62,A,4.95,2023-01-09
23713,3681,846,0.7657,111999.17,C,10.35,2023-12-30
23714,4808,734,0.8009,52778.66,B,7.3,2023-05-30
23715,11299,843,0.8421,554600.56,B,4.21,2023-04-16
23716,1538,728,0.5395,780516.0,D,10.21,2023-12-22
23717,3873,804,0.5773,706592.97,B,11.0,2023-10-18
23718,1868,706,0.582,775217.49,C,11.0,2022-12-17
23719,1162,584,0.7671,489834.4,C,8.34,2022-07-17
23720,3921,637,0.9004,699560.75,A,13.93,2023-12-24
23721,5694,651,0.8179,90779.5,B,7.88,2023-12-23
23722,3883,734,0.6416,836751.88,A,6.86,2022-09-10
23723,10949,747,0.8839,345547.17,A,7.76,2022-02-03
23724,10105,608,0.8014,875164.96,D,11.87,2022-06-11
23725,7739,661,0.8098,582139.99,A,10.13,2022-12-24
23726,8457,842,0.9308,109016.28,D,6.96,2023-09-25
23727,6332,685,0.9277,424643.94,C,9.18,2022-02-04
23728,5183,589,0.6736,806507.93,C,7.82,2023-09-10
23729,9495,641,0.7861,250147.16,A,14.66,2023-08-03
23730,9387,803,0.5909,190403.72,A,9.27,2022-06-02
23731,1527,715,0.6854,27126.0,C,4.76,2022-03-27
23732,8132,803,0.623,691541.9,C,8.35,2023-04-20
23733,11797,693,0.6653,381691.8,C,5.92,2023-06-09
23734,4395,839,0.8039,183336.51,A,8.03,2023-10-13
23735,10441,736,0.5946,604868.51,B,5.37,2023-03-14
23736,1159,808,0.5811,152321.63,B,7.21,2022-03-22
23737,4368,679,0.6707,727395.86,D,13.47,2022-09-25
23738,4631,834,0.5442,587403.11,B,5.87,2022-12-17
23739,3514,758,0.8663,254721.77,A,10.83,2022-04-09
23740,10271,808,0.9313,875641.23,B,8.59,2022-05-25
23741,1145,610,0.8606,563449.88,C,14.72,2023-06-23
23742,69,687,0.7391,137627.3,C,3.28,2022-11-05
23743,3718,688,0.8034,721582.15,B,7.86,2022-11-23
23744,11201,608,0.8625,321363.63,B,9.46,2022-09-19
23745,9019,596,0.5307,777106.81,B,6.64,2022-04-07
23746,9362,749,0.6882,407473.35,B,14.51,2023-03-02
23747,9176,754,0.5647,84785.58,C,13.71,2022-08-29
23748,12170,653,0.5408,633883.78,A,6.31,2022-04-10
23749,11527,819,0.8415,317221.84,A,5.49,2023-09-22
23750,10533,675,0.8861,942481.64,C,3.48,2022-07-12
23751,10208,581,0.5377,831616.2,C,4.99,2022-05-26
23752,9645,781,0.5805,360326.02,D,12.77,2022-03-10
23753,10326,616,0.5994,35697.57,D,13.68,2023-03-24
23754,9232,670,0.8856,542250.67,A,5.76,2022-10-12
23755,4724,812,0.9111,649338.61,C,10.81,2022-03-19
23756,4214,726,0.8442,685947.47,B,8.55,2022-05-30
23757,6414,832,0.8584,355819.76,A,3.54,2022-03-22
23758,3467,791,0.6542,150135.66,D,4.66,2023-06-28
23759,3027,643,0.6837,563816.16,B,5.98,2022-12-26
23760,6999,584,0.6262,492590.77,C,14.8,2022-10-03
23761,12450,725,0.9313,994176.75,A,9.3,2022-09-22
23762,2748,651,0.8274,578911.21,A,10.21,2022-08-21
23763,7272,684,0.6536,189848.78,A,10.91,2022-04-29
23764,12455,615,0.5611,367893.84,A,8.77,2023-09-23
